county,id,week,date,value,.lower,.upper,.width,.point,.interval
Orange,18,33,2023-11-17T00:00:00Z,1.4454291573117342,1.182208609981594,1.7738982023281984,0.95,median,qi
Orange,18,34,2023-11-19T00:00:00Z,1.466565977640431,1.2143158879265052,1.7775087808217438,0.95,median,qi
Orange,18,34,2023-11-20T00:00:00Z,1.466565977640431,1.2143158879265052,1.7775087808217438,0.95,median,qi
Orange,18,34,2023-11-21T00:00:00Z,1.466565977640431,1.2143158879265052,1.7775087808217438,0.95,median,qi
Orange,18,34,2023-11-22T00:00:00Z,1.466565977640431,1.2143158879265052,1.7775087808217438,0.95,median,qi
Orange,18,34,2023-11-24T00:00:00Z,1.466565977640431,1.2143158879265052,1.7775087808217438,0.95,median,qi
Orange,18,35,2023-11-26T00:00:00Z,1.409241349645143,1.1793789609792484,1.730394562860965,0.95,median,qi
Orange,18,35,2023-11-27T00:00:00Z,1.409241349645143,1.1793789609792484,1.730394562860965,0.95,median,qi
Orange,18,35,2023-11-29T00:00:00Z,1.409241349645143,1.1793789609792484,1.730394562860965,0.95,median,qi
Orange,18,35,2023-12-01T00:00:00Z,1.409241349645143,1.1793789609792484,1.730394562860965,0.95,median,qi
Orange,18,36,2023-12-03T00:00:00Z,1.3105093505100904,1.0735580062858463,1.5743753064817425,0.95,median,qi
Orange,18,36,2023-12-04T00:00:00Z,1.3105093505100904,1.0735580062858463,1.5743753064817425,0.95,median,qi
Orange,18,36,2023-12-06T00:00:00Z,1.3105093505100904,1.0735580062858463,1.5743753064817425,0.95,median,qi
Orange,18,36,2023-12-08T00:00:00Z,1.3105093505100904,1.0735580062858463,1.5743753064817425,0.95,median,qi
Orange,18,37,2023-12-10T00:00:00Z,1.179122359217761,0.9918835099865554,1.4108729262583934,0.95,median,qi
Orange,18,37,2023-12-11T00:00:00Z,1.179122359217761,0.9918835099865554,1.4108729262583934,0.95,median,qi
Orange,18,37,2023-12-13T00:00:00Z,1.179122359217761,0.9918835099865554,1.4108729262583934,0.95,median,qi
Orange,18,37,2023-12-15T00:00:00Z,1.179122359217761,0.9918835099865554,1.4108729262583934,0.95,median,qi
Orange,18,38,2023-12-17T00:00:00Z,1.0250098911323986,0.8444153727379653,1.231321388468574,0.95,median,qi
Orange,18,38,2023-12-18T00:00:00Z,1.0250098911323986,0.8444153727379653,1.231321388468574,0.95,median,qi
Orange,18,38,2023-12-20T00:00:00Z,1.0250098911323986,0.8444153727379653,1.231321388468574,0.95,median,qi
Orange,18,38,2023-12-22T00:00:00Z,1.0250098911323986,0.8444153727379653,1.231321388468574,0.95,median,qi
Orange,18,39,2023-12-24T00:00:00Z,0.8900985491372628,0.7239712298645912,1.0759121760981938,0.95,median,qi
Orange,18,39,2023-12-25T00:00:00Z,0.8900985491372628,0.7239712298645912,1.0759121760981938,0.95,median,qi
Orange,18,39,2023-12-26T00:00:00Z,0.8900985491372628,0.7239712298645912,1.0759121760981938,0.95,median,qi
Orange,18,39,2023-12-27T00:00:00Z,0.8900985491372628,0.7239712298645912,1.0759121760981938,0.95,median,qi
Orange,18,39,2023-12-28T00:00:00Z,0.8900985491372628,0.7239712298645912,1.0759121760981938,0.95,median,qi
Orange,18,39,2023-12-30T00:00:00Z,0.8900985491372628,0.7239712298645912,1.0759121760981938,0.95,median,qi
Orange,18,40,2024-01-01T00:00:00Z,0.7891889252892711,0.6348208408034924,0.9595442175038886,0.95,median,qi
Orange,18,40,2024-01-02T00:00:00Z,0.7891889252892711,0.6348208408034924,0.9595442175038886,0.95,median,qi
Orange,18,40,2024-01-03T00:00:00Z,0.7891889252892711,0.6348208408034924,0.9595442175038886,0.95,median,qi
Orange,18,40,2024-01-04T00:00:00Z,0.7891889252892711,0.6348208408034924,0.9595442175038886,0.95,median,qi
Orange,18,40,2024-01-06T00:00:00Z,0.7891889252892711,0.6348208408034924,0.9595442175038886,0.95,median,qi
Orange,18,41,2024-01-07T00:00:00Z,0.7271470034628773,0.5843334949576722,0.8674705904903913,0.95,median,qi
Orange,18,41,2024-01-08T00:00:00Z,0.7271470034628773,0.5843334949576722,0.8674705904903913,0.95,median,qi
Orange,18,41,2024-01-10T00:00:00Z,0.7271470034628773,0.5843334949576722,0.8674705904903913,0.95,median,qi
Orange,18,41,2024-01-12T00:00:00Z,0.7271470034628773,0.5843334949576722,0.8674705904903913,0.95,median,qi
Orange,18,42,2024-01-15T00:00:00Z,0.6968813353448322,0.5607954780863398,0.8429303919612074,0.95,median,qi
Orange,18,42,2024-01-17T00:00:00Z,0.6968813353448322,0.5607954780863398,0.8429303919612074,0.95,median,qi
Orange,18,42,2024-01-19T00:00:00Z,0.6968813353448322,0.5607954780863398,0.8429303919612074,0.95,median,qi
Orange,18,43,2024-01-21T00:00:00Z,0.70359869706234,0.5613730039257038,0.8620139276764072,0.95,median,qi
Orange,18,43,2024-01-22T00:00:00Z,0.70359869706234,0.5613730039257038,0.8620139276764072,0.95,median,qi
Orange,18,43,2024-01-24T00:00:00Z,0.70359869706234,0.5613730039257038,0.8620139276764072,0.95,median,qi
Orange,18,43,2024-01-26T00:00:00Z,0.70359869706234,0.5613730039257038,0.8620139276764072,0.95,median,qi
Orange,18,44,2024-01-28T00:00:00Z,0.7037284730245829,0.5581902130259752,0.8588031732596272,0.95,median,qi
Orange,18,44,2024-01-29T00:00:00Z,0.7037284730245829,0.5581902130259752,0.8588031732596272,0.95,median,qi
Orange,18,44,2024-01-31T00:00:00Z,0.7037284730245829,0.5581902130259752,0.8588031732596272,0.95,median,qi
Orange,18,44,2024-02-02T00:00:00Z,0.7037284730245829,0.5581902130259752,0.8588031732596272,0.95,median,qi
Orange,18,45,2024-02-04T00:00:00Z,0.7126948963098617,0.5522876272399548,0.8901670427063564,0.95,median,qi
Orange,18,45,2024-02-05T00:00:00Z,0.7126948963098617,0.5522876272399548,0.8901670427063564,0.95,median,qi
Orange,18,45,2024-02-07T00:00:00Z,0.7126948963098617,0.5522876272399548,0.8901670427063564,0.95,median,qi
Orange,18,45,2024-02-09T00:00:00Z,0.7126948963098617,0.5522876272399548,0.8901670427063564,0.95,median,qi
Orange,18,46,2024-02-11T00:00:00Z,0.7020736577514177,0.5510065483592241,0.8626943691703177,0.95,median,qi
Orange,18,46,2024-02-12T00:00:00Z,0.7020736577514177,0.5510065483592241,0.8626943691703177,0.95,median,qi
Orange,18,46,2024-02-14T00:00:00Z,0.7020736577514177,0.5510065483592241,0.8626943691703177,0.95,median,qi
Orange,18,46,2024-02-16T00:00:00Z,0.7020736577514177,0.5510065483592241,0.8626943691703177,0.95,median,qi
Orange,18,47,2024-02-19T00:00:00Z,0.6816074577401097,0.5407870395422348,0.8332415677574125,0.95,median,qi
Orange,18,47,2024-02-20T00:00:00Z,0.6816074577401097,0.5407870395422348,0.8332415677574125,0.95,median,qi
